Enddate,Name,Region,ID,Headline,Copyright
20250326,CrystalManatee,ES-ES,0107634100,"La vida bajo la superficie","Manatí en Crystal River, Florida, EE. UU. (© Stephen Frink/Getty Images)"
20250327,OdeonAthens,ES-ES,0187817711,"Una ovación de pie para los cines","Odeón de Herodes Ático, Acrópolis de Atenas, Grecia (© f11photo/Getty Images)"
20250328,ReconquestofVigo,ES-ES,0266760154,"Iluminando nuestros antepasados","Camiño do Faro de Cíes, Pontevedra, Galicia (© Xurxo Lobato/Getty Images)"
20250329,CarrizoBloom,ES-ES,6860410740,"Estallido de flores","Monumento Nacional de la Llanura de Carrizo Plain, California, EE. UU. (© Robb Hirsch/TANDEM Stills + Motion)"
20250330,ItalyClock,ES-ES,6730268051,"La marcha del tiempo","Torre del Reloj de San Marcos, Venecia, Italia (© scaliger/Getty Images)"
20250331,ItalyOstuni,ES-ES,6756528922,"La “Ciudad Blanca” de Apulia","Ostuni al atardecer, Brindisi, Apulia, Italia (© Feng Wei Photography/Getty Images)"
20250401,CerezoEnFlor,ES-ES,6779922174,"¡Un castillo de en sueño!","Castillo de La Calahorra, Granada, Andalucía, España (© Ugo Mellone/Sime/eStock Photo)"
20250402,UtahBadlands,ES-ES,6805243978,"Olas del tiempo","Formaciones de arenisca en las tierras baldías cerca de Caineville, Utah, EE. UU. (© Chris Moore/TANDEM Stills + Motion)"
20250403,SaguaroRainbow,ES-ES,6828628699,"Los inesperados colores del cielo","Arco iris sobre el Pico Wasson, Parque Nacional Saguaro, Arizona, EE. UU. (© Frank Staub/Getty Images)"
20250404,CherryBlossomDC,ES-ES,7682852036,"Los árboles de la primavera","Festival Nacional  de los Cerezos en Flor, Washington D. C., EE. UU. (© f11photo/Getty Images)"
20250405,GaztelugatxeSunset,ES-ES,7893865924,"Unas vistas que dejan huella","Islote Gaztelugache al atardecer, País Vasco, España (© Eloi_Omella/Getty Images)"
20250406,AsturiasCovadongaSpain,ES-ES,8023805515,"¡Un paseo sobre ruedas!","Lagos de Covadonga, Asturias, España (© David Garcia Eirin/Alamy Stock Photo)"
20250407,BeaverDay,ES-ES,8231200914,"¡Hola Sr. Castor!","Castor canadensis, Moran, Wyoming, EE. UU. (© Enrique Aguirre Aves/Getty Images)"
20250408,ParoTsechu,ES-ES,8527446081,"Patrones del pasado","Mujeres con trajes tradicionales en el Festival Paro Tshechu en Bután (© Richard I'Anson/Getty Images)"
20250409,BlueNaxos,ES-ES,9345555190,"Las estrellas toman el relevo","Hora azul en Naxos, Cícladas, Grecia (© Sizun Eye/Getty Images)"
20250410,LittleFoxes,ES-ES,9657822321,"Salvaje de corazón","Cachorros de zorro rojo cerca de su guarida (© WildMedia/Shutterstock)"
20250411,TulipsWindmill,ES-ES,1285066743,"Un momento floreciente","Tulipanes, Países Bajos (© 1111IESPDJ/Getty Images)"
20250412,SpaceFlight,ES-ES,0011702709,"Los minutos que cambiaron el mundo","Vista desde la cúpula de la Estación Espacial Internacional sobre el Océano Pacífico Sur (© NASA)"
20250413,ThailandPagodas,ES-ES,0158142053,"¡Celebremos el Songkran!","Templo Wat Tang Sai en Ban Krut, Tailandia (© Ratnakorn Piyasirisorost/Getty Images)"
20250414,SpottedDolphins,ES-ES,0341116224,"¡Nuestros amigos del mar!","Delfines moteados cerca de la isla de Santa María, Azores, Portugal (© Jordi Chias/Minden Pictures)"
20250415,BeachArt,ES-ES,0479706512,"Es lo que te hace sentir","Arte playero en la playa de Sauveterre por Zarpo, Les Sables-d'Olonne, Vendée, Francia (© Hemis/Alamy)"
20250416,KachinaBridge,ES-ES,0602250183,"Un paseo por el tiempo","Puente Kachina, Monumento nacional de los Puentes Naturales, Utah, EE. UU. (© Alan Majchrowicz/Getty Images)"
20250417,CastroUrdiales,ES-ES,0758582290,"¡La pasión viviente!","Iglesia de Santa María de la Asunción, Castro-Urdiales, Cantabria, España (© Fotokon/Shutterstock)"
20250418,GoremeTurkey,ES-ES,9181227420,"Celebrando la Historia","Globos aerostáticos sobre el Parque Nacional Histórico de Göreme en la Capadocia, Turquía (© Anton Petrus/Getty Images)"
20250419,ZionValley,ES-ES,3051360376,"Cañones colorados","Parque Nacional de Zion, Utah, EE.UU. (© Simon Dannhauer/Getty Images)"
20250420,BunnyLove,ES-ES,9248343079,"Abran paso al conejito de Pascua","Crías de conejo en primavera (© Fiona McAllister Photography/Getty Images)"
20250421,JoshuaStars,ES-ES,3139415437,"Bajo el encanto de la Vía Láctea","Árboles de Josué bajo la Vía Láctea, California, EE.UU. (© Chao Zhang/Getty Images)"
20250422,YellowstoneSpring,ES-ES,3218461666,"“Nuestro Poder, Nuestro Planeta”","Gran Manantial Prismático, Parque Nacional de Yellowstone, Wyoming, EE.UU. (© Ajith Kumar/Getty Images)"
20250423,CastillayLeonDay,ES-ES,9340220273,"¡Castillos en el aire!","Castillo de Gormaz, Soria, Castilla y León, España (© Evan Frank/Alamy Stock Photo)"
20250424,KenaiSpires,ES-ES,3278232415,"En lo profundo","Spire Cove, en el Parque Nacional de Kenai Fjords, Seward, Alaska, EE. UU. (© Wander Photography/Getty Images)"
20250425,MagellanicPenguin,ES-ES,9545554066,"Marineros con esmoquin","Pingüinos de Magallanes, Punta Voluntario, Islas Malvinas (© imageBROKER/Matthias Graben/Getty Images)"
20250426,BrucePeninsula,ES-ES,9582881448,"Calas, acantilados y aguas cristalinas","Cala Indian Head, Parque Nacional de la Península de Bruce, Ontario, Canadá (© Maurice Prokaziuk/Getty Images)"
20250427,Castildetierra,ES-ES,9629386205,"¡Las chimeneas de hadas!","El Castildetierra en las Bardenas Reales de Navarra, España (© Eloi_Omella/Getty Images)"
20250428,OrangeImpala,ES-ES,9655514798,"Pausa y pose","Impala en la Reserva de Moremi, Botsuana (© Paul Souders/Getty Images)"
20250429,GardensVillandry,ES-ES,9696020463,"Geometría viva","Jardin del Castillo de Villandry, Valle del Loira, Francia (© Mint Images/Getty Images)"
20250430,ColtraneBand,ES-ES,9738799865,"Entra en modo Jazz","El saxofonista de jazz John Coltrane y su banda actuando en 1961 en Londres, Inglaterra (© Popperfoto/Getty Images)"
20250501,PinkPlumeria,ES-ES,3406077464,"Una tradición aromática","Flores de plumeria, Hawái, EE. UU. (© Miranda Jans/Getty Images)"
20250502,BrazilHeron,ES-ES,2902878903,"Navegando en solitario","Garza estriada sobre un nenúfar Victoria, Pantanal, Brasil (© Gerald Corsi/Getty Images)"
20250503,ArchesGalaxy,ES-ES,4610522421,"Danzando sobre las estrellas","La Vía Láctea enmarcada por Double Arch en el Parque nacional de los Arcos, Utah, EE.UU. (© Adventure_Photo/Getty Images)"
20250504,SevilleNaboo,ES-ES,5034292868,"¡Bienvenido al planeta Naboo!","Plaza de España, Seville, Spain (© Horia Merla/Getty Images)"
20250505,FlyoverNamibia,ES-ES,6293940191,"No es el típico viaje al desierto","Un avión ultraligero volando sobre las arenas de Namibia (© Burt Johnson/Alamy)"
20250506,SevillaFairMay,ES-ES,5278862844,"¡La feria de abril o de mayo!","Feria de Sevilla, España (© joserpizarro/Shutterstock)"
20250507,DunluceIreland,ES-ES,0624885257,"¡Estás rodeado!","Castillo de Dunluce, Condado de Antrim, Irlanda del Norte (© DieterMeyrl/Getty Images)"
20250508,RhyoliteDonkeys,ES-ES,0826770025,"Mulamente (tra, tra)","Burros en un valle cerca de Rhyolite, Nevada, EE.UU. (© Moelyn Photos/Getty Images)"
20250509,CuteChameleon,ES-ES,0921973788,"Destacar por mimetizarse","Camaleón común (© Photostock-Israel/SPL/Getty Images)"
20250510,MinnesotaRotunda,ES-ES,1077273863,"Gloria dorada","Capitolio del Estado de Minnesota, St. Paul, Minnesota, EE.UU. (© lavin photography/Getty Images)"
20250511,LeopardMother,ES-ES,1210066604,"Beso con lengua","Madre leopardo acicalando a su cachorro, Reserva de Jao, Botsuana (© Suzi Eszterhas/Minden Pictures)"
20250512,IrisGarden,ES-ES,1321322600,"Olas lila","Un jardín de iris en Tokio, Japón (© M.Arai/Getty Images)"
20250513,TorresChile,ES-ES,1426138638,"66, y contando","Parque Nacional Torres del Paine, Patagonia, Chile (© Marco Bottigelli/Getty Images)"
20250514,SardiniaFlavia,ES-ES,1538171491,"Puro mineral","Porto Flavia, Sulcis-Iglesiente, Cerdeña, Italia (© Francesco Riccardo Iacomino/Getty Images)"
20250515,SanIsidroMadrid,ES-ES,1627425280,"¡El casticismo madrileño!","Plaza Mayor de Madrid, España (© Songquan Deng/Shutterstock)"
20250516,GreenMacaw,ES-ES,6043560768,"Un ave exclusiva","Guacamayo verde, México (© Ondrej Prosicky/Shutterstock)"
20250517,LaGeriaLanzarote,ES-ES,6158465086,"¡Hip, hip, hurra!","Viñedo volcánico en la región vinícola de La Geria, Lanzarote, Islas Canarias, España (© Pol Albarrán/Getty Images)"
20250518,DufyRoom,ES-ES,6280339322,"¡Esta obra tiene chispa!","'The Spirit of Electricity' de Raoul Dufy, Museo de Arte Moderno, París, Francia (© BERTRAND GUAY/AFP via Getty Images)"
20250519,MountHamilton,ES-ES,6396197692,"Giros y vueltas del Monte Hamilton","Monte Hamilton, Área de la Bahía de San Francisco, California, EE. UU. (© Jeffrey Lewis/TANDEM Stills + Motion)"
20250520,HoneyBeeLavender,ES-ES,6507436350,"¡Zum-ba!","Abeja melífera en flores de lavanda (© Anthony Brown/Alamy)"
20250521,SongyangTeaGarden,ES-ES,6785967738,"Hora del té","Jardín de té en la aldea de Yangjiatang, condado de Songyang, China (© feng xu/Getty Images)"
20250522,BaobabAvenue,ES-ES,6995432921,"Bulevar Baobab","Árboles baobab al atardecer, Avenida de los Baobabs, Madagascar (© Framalicious/Shutterstock)"
20250523,ButterflyTurtle,ES-ES,7080957238,"¡Una Fortaleza particular!","Una mariposa Julia en la nariz de una tortuga de río, Región Amazónica, Ecuador (© Westend61/Getty Images)"
20250524,CordobaFairMay,ES-ES,7420260422,"¡Un día con color!","Córdoba, Andalucía, España (© Jose Lucas/Alamy Stock Photo)"
20250525,ButchartFlowers,ES-ES,7597902522,"Un día floral","Los Jardines Butchart en Brentwood Bay, Columbia Británica, Canadá (© 2009fotofriends/Shutterstock)"
20250526,Arashiyama2025,ES-ES,7691145729,"¡Un tren con verdaderas vistas!","Un tren que circula a lo largo del río Hozugawa en Arashiyama, Kioto, Japón (© Alvin Huang/Getty Images)"
20250527,MonaValePool,ES-ES,7840857605,"Una piscina privilegiada","Mona Vale rockpool, Sídney, Australia (© jamenpercy/Getty Images)"
20250528,KelpOtter,ES-ES,7948164932,"¡Un divertido baño!","Nutria marina flotando en un lecho de algas en el Refugio Nacional de Vida Silvestre Marítimo de Alaska, EE. UU. (© Gerry Ellis/Minden Pictures)"
20250529,MiravetSpain,ES-ES,8030054546,"Fluyendo a través de los siglos","Miravet en el río Ebro, Tarragona, Cataluña, España (© Eloi_Omella/Getty Images)"
20250530,CanaryIslandDay,ES-ES,5813844536,"¡El más grande del lugar!","Atardecer en el Parque Nacional del Teide, Santa Cruz de Tenerife, España (© DiegoJose/Adobe Stock)"
20250531,SwedenReserve,ES-ES,5600233708,"Un antiguo paisaje glaciar","Reserva natural de Knuthöjdsmossen, Suecia (© Sven Halling/DEEPOL/plainpicture)"
20250601,GrandeTerreReef,ES-ES,6037163646,"¡Bajo el mar, bajo el mar!","Barrera de coral frente a Grande Terre, Nueva Caledonia, Francia (© Karsten Wrobel/Getty Images)"
20250602,EchinaceaButterfly,ES-ES,6329084814,"El poder de las flores","Mariposa Essex skipper en una flor de equinácea, Parque Estatal Rockefeller, Nueva York, EE. UU. (© Marianne A. Campolongo/Alamy)"
20250603,BicyclesUtrecht,ES-ES,6764492032,"Sin frenos de alegría","Bicicletas en un puente de Utrecht, Países Bajos (© George Pachantouris/Getty Images)"
20250604,CalaLuna,ES-ES,6894495288,"Cristalino y refrescante","Playa de Cala Luna, Cerdeña, Italia (© guenterguni/Getty Images)"
20250605,OlivaresMural,ES-ES,7218911366,"Reciclar nunca se vio tan bien","Mural ecológico de Oscar Olivares en Guatire, Venezuela (© FEDERICO PARRA/AFP via Getty Images)"
20250606,NormandyBeach,ES-ES,2863292551,"El día que cambió la marea","Arromanches-les-Bains en Normandía, Francia (© Horia Merla/Getty Images)"
20250607,PacificCrestTrail,ES-ES,3148246580,"Tomando el camino correcto","Montaña Pine, Bosque nacional de Ángeles, California, EE. UU. (© Matthew Kuhns/TANDEM Stills + Motion)"
20250608,StellarSeaLions,ES-ES,3294354632,"El rey del mar","Leones marinos de Steller, Isla de Vancouver, Columbia Británica, Canadá (© Steve Woods Photography/Getty Images)"
20250609,MurciaDay,ES-ES,3398985009,"¡Salgamos a celebrar!","La Manga del Mar Menor, Región de Murcia, España (© Alex Tihonov/Getty Images)"
20250610,AerialEverglades,ES-ES,3571741863,"Un ecosistema único","Vista aérea del Parque Nacional de los Everglades, Florida, EE. UU. (© Robert DelVecchio - OcuDrone/Getty Images)"
20250611,FlamingosNamibia,ES-ES,3698280528,"¡A bailar flamenco!","Flamencos, Lüderitz, Namibia (© Karine Aigner/TANDEM Stills + Motion)"
20250612,BigBendChisos,ES-ES,3904650593,"Un paraje de postal","Montañas Chisos, Parque Nacional Big Bend, Texas, EE. UU. (© Dean Fikar/Getty Images)"
20250613,SanMiguelAzores,ES-ES,2993664759,"El latido del océano","Islote de Vila Franca, Isla de São Miguel, Azores, Portugal (© ARoxo/Getty Images)"
20250614,DolomitiEstate,ES-ES,8254189997,"El sonido de la quietud","Cinque Torri, Dolomitas, Italia (© usabin/Getty Images)"
20250615,RheaDad,ES-ES,9999398761,"¡Vamos a correr!","Macho adulto de ñandú con polluelos, Parque Nacional Torres del Paine, Patagonia, Chile (© Ignacio Yufera/Minden Pictures)"
20250616,SeaTurtleBrazil,ES-ES,0110277118,"Siglos de sabiduría marina","Tortuga marina, Archipiélago de Fernando de Noroña, Brasil (© João Vianna/Getty Images)"
20250617,CumberlandOaks,ES-ES,0192371070,"Un bosque encantado","Bosque marítimo en la Costa Nacional de la Isla Cumberland, Georgia, EE. UU. (© Chris Moore/TANDEM Stills + Motion)"
20250618,AsianSwallowtail,ES-ES,0291489304,"¡De flor en flor!","Mariposa cola de golondrina asiática en un lirio araña rojo (© lzh/Getty Images)"
20250619,WinterBegins,ES-ES,0401089663,"El mejor lugar para descansar","Playa en Santa Catarina, Brasil (© CaioCarvalhoPhotography/Getty Images)"
20250620,IcelandSolstice,ES-ES,0482972208,"Todo listo para la puesta de sol","Cascada de Seljalandsfoss al atardecer, Islandia (© Tom Mackie/AWL/plainpicture)"
20250621,WorldTriathlonMultisport,ES-ES,0689492688,"¡Una vista de campeones!","Playa de Portonovo en la Ría de Pontevedra, España (© Andres Garcia Martin/Shutterstock)"
20250622,AmazonEcuador,ES-ES,0820958985,"Jungla hasta donde alcanza la vista","Selva amazónica, Ecuador (© Mark Fox/Getty Images)"
20250623,CalaIbiza,ES-ES,1129716294,"¡Ya tengo mi deseo listo!","Bahía de Cala D'hort, Ibiza, España (© Juergen Sack/Getty Images)"
20250624,DelicateArch,ES-ES,1233867011,"La naturaleza se tomó su tiempo","Delicate Arch, Parque nacional de los Arcos, Utah, EE. UU. (© mmac72/Getty Images)"
20250625,GlastonburyScenic,ES-ES,1318845810,"Melodías de Glastonbury","Torre de la iglesia de San Miguel en Glastonbury Tor, Glastonbury, Somerset, Inglaterra (© Gavin Hellier/Getty Images)"
20250626,HorseheadRock,ES-ES,1398658009,"Paseando por la costa","La Vía Láctea sobre Horse Head Rock, Nueva Gales del Sur, Australia (© Philip Thurston/Getty Images)"
20250627,SplendidFrog,ES-ES,0147065495,"Una vida espléndida","Rana de hoja espléndida (© Jan Stria/Shutterstock)"
20250628,PrideCatalonia,ES-ES,0481311914,"¡El orgullo de lucir colores!","Calle con banderas del orgullo LGBTQI+, Sitges, Cataluña, España (© Alexander Spatari/Getty Images)"
20250629,BandaIsland,ES-ES,0659509057,"Donde la historia se pone tropical","Laguna azul de Pulau Ay, Islas Banda, Indonesia (© fabio lamanna/Alamy)"
20250630,WolfeCrater,ES-ES,0950300171,"Marcas de la historia","Cráter Wolfe Creek, Australia (© Abstract Aerial Art/Getty Images)"
20250701,CanadaDayFogo,ES-ES,1121865641,"Canadá cumple 158 años","Pueblo pesquero de Tilting, isla de Fogo, Terranova y Labrador, Canadá (© FedevPhoto/Getty Images)"
20250702,TarragonaFireworks,ES-ES,2035632810,"¡Competición de luces y color!","Fuegos artificiales en Palamós, Gerona, Cataluña, España (© Nigel Perrin/Getty Images)"
20250703,MaroonClownfish,ES-ES,2159485386,"Un pez muy gracioso","Pez payaso marrón rodeado de anémonas, Bahía de Milne, Papúa Nueva Guinea (© Fred Bavendam/Nature Picture Library)"
20250704,OroseiSardegna,ES-ES,2424357191,"Tierra, mar y aire","Cala Luna, Golfo de Orosei, Cerdeña, Italia (© EyeEm Mobile GmbH/Getty Images)"
20250705,TourCyclists,ES-ES,2642482383,"¡Pedalea con fuerza!","Descenso del Col du Tourmalet en los Pirineos franceses durante el Tour de Francia 2021 (© THOMAS SAMSON/AFP via Getty Images)"
20250706,MesquiteFlats,ES-ES,2757827262,"Las arenas del tiempo","Dunas de arena planas de Mesquite en el Parque Nacional del Valle de la Muerte, California, EE. UU. (© Bryan Jolley/TANDEM Stills + Motion)"
20250707,ShetlandGannets,ES-ES,2850528780,"¡Camina, vuela y nada!","Alcatraz atlántico buceando en busca de peces, Islas Shetland, Escocia (© Richard Shucksmith/Minden Pictures)"
20250708,SecedaPeak,ES-ES,2991611419,"Belleza a simple vista","Seceda, un pico en los Dolomitas, Tirol del Sur, Italia (© Kalyakan/Adobe Stock)"
20250709,ConstitucionStation,ES-ES,3087797004,"El ascenso de una república","Estación de ferrocarril de Constitución, Buenos Aires, Argentina (© Grafissimo/Getty Images)"
20250710,BahamaBlues,ES-ES,3186595692,"Las olas de la libertad","Aguas turquesas de las Bahamas (© BlueOrange Studio/Adobe Stock)"
20250711,TokyoSunrise,ES-ES,5285423958,"Contamos todos","Tokio al amanecer, Japón (© pongnathee kluaythong/Getty Images)"
20250712,RibadesellaSummer,ES-ES,5366585834,"¡Un mundo ideal!","Ribadesella, Asturias, España (© Agnieszka Glowala/iStock/Getty Images Plus)"
20250713,BasaltColumns,ES-ES,5645735099,"Meciendo esas capas","Columnas de basalto en la cala de Kálfshamarsvík, península de Skagi, Islandia (© Arterra Picture Library/Alamy)"
20250714,YoungShark,ES-ES,5981151828,"Persiguiendo olas, haciendo mareas","Joven tiburón azul nadando frente a la costa de Galicia, España (© Damocean/Getty Images)"
20250715,FranceLavender,ES-ES,8017516672,"Fragancia la de Francia","Campos de lavanda en Plateau de Valensole, Francia (© zpagistock/Getty Images)"
20250716,TemplePhilae,ES-ES,6627799153,"Iluminado por la diosa Isis","Templo de Isis, Asuán, Egipto (© Ratnakorn Piyasirisorost/Getty Images)"
20250717,PerseidasAragon,ES-ES,4625376331,"¡Corre, pide un deseo!","Noche estrellada en el Valle de Ordesa, Aragón, España (© Inigo Cia/Getty Images)"
20250718,AshyWoodswallow,ES-ES,2269692997,"Acurrucados para el cotilleo","Familia de artamo ceniciento posadas en una rama en Tailandia (© Captain Skyhigh/Getty Images)"
20250719,MothWeek,ES-ES,7594362162,"Pasando desapercibida","Polilla de la luna descansando sobre olmo de cedro, New Braunfels, Texas, EE. UU. (© Rolf Nussbaumer/Nature Picture Library)"
20250720,BigMoon,ES-ES,7673891948,"Bailando a la luz de la luna","Foto de la superficie de la luna a través de un telescopio (© Sergey Kuznetsov/Getty Images)"
20250721,AcroporaReef,ES-ES,7878732690,"Selvas tropicales del mar","Coral cuerno de ciervo en el Caribe Neerlandés (© blue-sea.cz/Shutterstock)"
20250722,ThomsonGazelle,ES-ES,5485485713,"Siguiendo el ejemplo de mamá","Madre y gazapillo de gacela de Thomson, Maasai Mara, Kenia (© Gallo Images/DanitaDelimont.com)"
20250723,VaticanCity,ES-ES,7982947243,"Un país dentro de una ciudad","Ciudad del Vaticano con la Basílica de San Pedro y Roma, Italia (© RudyBalasko/Getty Images)"
20250724,PerseidsPine,ES-ES,6515069919,"Una lluvia fugaz","Lluvia de meteoros de las Perseidas y pino longevo, Parque Nacional de la Gran Cuenca, Nevada, EE. UU. (© Wirestock Creators/Shutterstock)"
20250725,GaliciaDay,ES-ES,2507386877,"¡Una gran día para brillar!","Faro en Vigo, Galicia, España (© Adrian Abelleira Rodriguez/iStock/Getty Images Plus)"
20250726,LasPalmas,ES-ES,3269515440,"Opciones como colores","Vista aérea de casas coloridas, Las Palmas de Gran Canaria, España (© Marco Bottigelli/Getty Images)"
20250727,BlackfinBarracuda,ES-ES,3397140891,"Brilla en sincronía","Cardumen de barracudas, Parque Nacional Ras Mohammed, Península del Sinaí, Egipto (© Alex Mustard/Nature Picture Library)"
20250728,MongoliaYurts,ES-ES,3504301374,"Una estepa por delante","Yurtas en los pastizales de Mongolia (© Michel Arnault/Shutterstock)"
20250729,TigerDay,ES-ES,3628698464,"La reina de la selva","Tigre de Bengala hembra, Parque Nacional Kanha, India (© Axel Gomille/Nature Picture Library)"
20250730,SaypeDubai,ES-ES,3758779799,"Amistad sin fronteras","Proyecto Beyond Walls de Saype en la Expo 2020 Dubai, Emiratos Árabes Unidos (© VALENTIN FLAURAUD/EPA-EFE/Shutterstock)"
20250731,NaPaliKauai,ES-ES,3845188228,"Colores vibrantes","Playa de Kalalau en la costa de Nā Pali, Kauai, Hawái, EE. UU. (© Russ Bishop/DanitaDelimont.com)"
20250801,EdinburghFringe,ES-ES,3946944974,"Espera lo inesperado","Royal Mile, Edimburgo, Escocia (© MEDITERRANEAN/Getty Images)"
20250802,MallorcaSumerYacht,ES-ES,6937239924,"¡Velero a la vista!","Vista aérea de villas y yates cerca de Portals Vells, Palma de Mallorca, Mallorca, España (© Westend61/Getty Images)"
20250803,HappySunflower,ES-ES,4115334134,"¡El color del verano!","Girasoles floreciendo en un campo en verano (© Arsgera/Shutterstock)"
20250804,LaplandOwl,ES-ES,4200843569,"¡Unos ojos deslumbrantes!","Búhos grises en su nido, Finlandia (© imageBROKER.com/Alamy)"
20250805,CaliforniaTidepool,ES-ES,4288360628,"Construcciones del mar","Pozas de marea en La Jolla, California, EE. UU. (© Andrew Shoemaker/DanitaDelimont.com)"
20250806,BabyLemur,ES-ES,4465039868,"Nativo de Madagascar","Bebé de lémur de cola anillada jugando con su propia cola, Madagascar (© Andy Rouse/Nature Picture Library)"
20250807,GasparillaLight,ES-ES,4564834622,"El código de la costa","Luz de alcance trasero de la isla Gasparilla, Boca Grande, Florida, EE. UU. (© Wiltser/Getty Images)"
20250808,IguazuArgentina,ES-ES,1410228495,"¡Un paraíso en cascada!","Saltos Tres Mosqueteros en las Cataratas del Iguazú, Argentina (© Mark Meredith/Getty Images)"
20250809,SanSebastianBigWeek,ES-ES,3382774844,"¡Una gran semana!","Semana Grande de San Sebastián, España (© Guido Cozzi/Atlantide Phototravel)"
20250810,LionessKenya,ES-ES,3481015675,"Ruge por una causa","Leona en la Reserva Nacional Masái Mara, Kenia (© Tandem Stock/Adobe Stock)"
20250811,SantaMaddalena,ES-ES,3834895860,"La postal de los picos","Pueblo de Santa Maddalena, Dolomitas, Italia (© Sakrapee Nopparat/Getty Images)"
20250812,KenyaElephants,ES-ES,4146810031,"Salvaje, sabio y maravilloso","Manada de elefantes africanos, Parque nacional de Amboseli, Kenia (© Chase Dekker/Minden Pictures)"
20250813,MaoriRock,ES-ES,4316358547,"Honrando las voces indígenas","Esculturas rupestres maoríes de la bahía de la mina Ngātoroirangi en el lago Taupō, Nueva Zelanda (© Joppi/Getty Images)"
20250814,PizNairPeak,ES-ES,4449735655,"Mirándolo desde arriba","Estación de teleférico en la montaña Piz Nair, Cantón de los Grisones, Suiza (© Roberto Moiola/Alamy)"
20250815,SpottedEagleRay,ES-ES,4665305758,"Volando bajo el agua","Rayas águila moteadas, Isla San Cristóbal, Islas Galápagos, Ecuador (© Tui De Roy/Minden Pictures)"
20250816,ColorfulBeehives,ES-ES,4737812847,"Las reinas dulces","Colmenas de colores, Italia (© Roberto Caucino/Shutterstock)"
20250817,LyngvigLighthouse,ES-ES,4833286329,"Una forma de ver en alta mar","Faro de Lyngvig, Hvide Sande, Dinamarca (© Caroline Brundle Bugge/Getty Images)"
20250818,AvalancheLake,ES-ES,4962588895,"Transmite un pequeño sueño","Sendero al lago Avalanche en las montañas de Adirondack, Nueva York, EE. UU. (© Posnov/Getty Images)"
20250819,GipuzcoaSummer,ES-ES,6183424688,"¡Rocas que fluyen con el mar!","Capas de flysch en Zumaia, Guipúzcoa, País Vasco, España (© Eloi_Omella/Getty Images)"
20250820,CitadelBonifacio,ES-ES,5188387736,"Ciudad de la tranquilidad","La ciudadela en Bonifacio, Córcega del sur, Francia (© Marc Dozier/Getty Images)"
20250821,WheatearBird,ES-ES,5268602791,"Esbelto y parlanchín","Collalba gris y brezo en flor, Parque nacional del Distrito de los Picos, Inglaterra (© Ben Hall/Nature Picture Library)"
20250822,PalouseWA,ES-ES,8103118141,"Edredón verde de la naturaleza","Colinas onduladas de Palouse, Washington, EE. UU. (© svetlana57/Getty Images)"
20250823,SaintBarbaras,ES-ES,8198258908,"Majestuosidad gótica","Catedral de Santa Bárbara, Kutná Hora, Chequia (© Castka/Getty Images)"
20250824,CervusDama,ES-ES,8412556845,"Una dama vestida de amarillo","Gamo europeo, Inglaterra (© Enrique Aguirre Aves/Getty Images)"
20250825,YellowstoneRiver,ES-ES,8502138865,"De rutas volcánicas y fluviales","Mirador de Calcite Springs y río Yellowstone, Parque Nacional de Yellowstone, Wyoming, EE. UU. (© Rebecca L. Latson/Getty Images)"
20250826,TrulliHouses,ES-ES,8633260965,"Una construcción icónica","Los trulli de Alberobello, Apulia, Italia (© Feng Wei Photography/Getty Images)"
20250827,FaroeLake,ES-ES,8719950614,"Un lago sobre el océano","Lago Sørvágsvatn, Isla de Vágar, Islas Feroe, Reino de Dinamarca (© Anton Petrus/Getty Images)"
20250828,WhiteEgret,ES-ES,8814073965,"Un plumaje impoluto","Garza blanca, Hungría (© Markus Varesvuo/Nature Picture Library)"
20250829,PlazaMayor,ES-ES,8897104707,"El corazón de la red","Vista aérea de la Plaza Mayor, Madrid, España (© AirPano LLC/Amazing Aerial Agency)"
20250830,MaldivesWhaleShark,ES-ES,8989429655,"Ese tiburón está ba-lleno","Tiburón ballena frente a la costa del Atolón Alif Dhaal, Maldivas (© Bachir Moukarzel/Amazing Aerial Agency)"
20250831,Palafrugell,ES-ES,9170936933,"¡Qué aguas tan cristalinas!","Vista aérea de Port Bo de Calella en la costa de Palafrugell, Gerona, Cataluña, España (© AlexKazachok2/iStock/Getty Images Plus)"
20250901,ScottsBluff,ES-ES,9472248274,"Nubes pintadas y praderas áridas","Monumento Nacional Scotts Bluff en Gering, Nebraska, EE. UU. (© Hawk Buckman/Getty Images)"
20250902,DeadvleiTrees,ES-ES,0322345638,"¡Narradores de historias!","Árboles espina de camello, Deadvlei, Parque Namib-Naukluft, Namibia (© Inge Johnsson/Alamy)"
20250903,LaVueltaBilbao,ES-ES,0567019335,"¡Vamos a abrir hueco!","66.ª Vuelta a España 2011, Etapa 19, Noja - Bilbao, España (© Tim de Waele/Getty Images)"
20250904,WrestlingBears,ES-ES,0873710105,"¡Qué graci-oso!","Lucha de osos pardos, Parque Nacional y Reserva Katmai, Alaska, EE. UU. (© Cavan Images/Adobe Stock)"
20250905,SunsetPier,ES-ES,7586673768,"¡Una noria de película!","Pacific Park, Muelle de Santa Monica, California, EE. UU. (© EXTREME-PHOTOGRAPHER/Getty Images)"
20250906,RufousHummer,ES-ES,7667920526,"¡Intenta ver su aleteo!","Colibrí rufo, Golden Gate Park, San Francisco, California, EE. UU. (© jeremyborkat/Getty Images)"
